# DES-SN5YR photometry subset (public data release: DES Collaboration 2024;
# Sanchez et al. 2024; https://github.com/des-science/DES-SN5YR ,
# doi:10.5281/zenodo.12720777). Cosmology-sample SNe Ia (IDSURVEY 10),
# zHEL 0.05-0.65 stratified (all z<0.2 + 25/bin, seed 42); SNANA SMP
# FLUXCAL -> AB mag (27.5 - 2.5 log10 FLUXCAL), SNR >= 3.
# x1/c/mB/mu columns = the release SALT3 fits (DES-Dovekie_Metadata.csv),
# carried for cross-checks only.
snid,mjd,band,mag,emag
1334620,57373.0530,r,22.8693,0.1086
1334620,57373.0550,i,22.7663,0.1321
1334620,57373.0580,z,22.3589,0.1107
1334620,57385.1090,r,23.3639,0.1711
1334620,57385.1110,i,22.8873,0.1253
1334620,57385.1140,z,23.1153,0.1975
1334620,57389.0740,r,23.2814,0.1568
1334620,57389.0760,i,23.1595,0.2135
1334620,57396.0610,r,23.7222,0.2360
1334620,57396.0630,i,23.0715,0.1919
1334620,57396.0660,z,23.3047,0.2877
1334620,57403.0620,r,23.4344,0.3606
1334620,57403.0640,i,23.5506,0.3267
1334620,57403.0670,z,23.4305,0.2990
1334620,57427.0660,r,23.5867,0.3596
1334654,57315.1990,z,23.6209,0.3393
1334654,57327.0630,g,23.9207,0.1798
1334654,57327.0650,r,23.2735,0.1409
1334654,57327.0700,z,23.3980,0.3131
1334654,57331.0540,g,24.1940,0.2663
1334654,57331.0560,r,23.3233,0.1500
1334654,57331.0580,i,23.2679,0.1779
1334654,57339.1480,g,24.1491,0.2664
1334654,57339.1510,r,23.5924,0.1988
1334654,57339.1530,i,23.1570,0.1707
1334654,57339.1560,z,23.0126,0.1747
1334654,57346.0290,i,23.6181,0.2299
1334654,57346.0310,z,23.5088,0.2231
1334654,57356.0960,g,24.9933,0.3040
1334654,57356.0980,r,24.6319,0.2683
1334654,57356.1000,i,24.4333,0.3102
1334654,57356.1030,z,23.9047,0.2524
1334654,57366.0540,g,24.9514,0.3436
1334654,57366.0580,i,24.2877,0.3266
1334654,57366.0610,z,23.8371,0.2938
1334654,57373.0570,z,23.9127,0.3283
1335671,57329.2270,r,23.9550,0.2585
1335671,57329.2290,i,23.7076,0.3040
1335671,57331.0890,g,24.5606,0.2858
1335671,57331.0920,r,23.4244,0.1463
1335671,57331.0940,i,23.4743,0.2251
1335671,57331.0960,z,23.4405,0.2723
1335671,57339.2810,g,23.2110,0.0887
1335671,57339.2840,r,22.5147,0.0594
1335671,57339.2860,i,22.7132,0.1136
1335671,57339.2890,z,22.6778,0.1410
1335671,57345.3280,g,23.3129,0.1047
1335671,57345.3310,r,22.3754,0.0617
1335671,57345.3330,i,22.6974,0.1090
1335671,57345.3350,z,22.6940,0.1461
1335671,57349.3010,r,22.4554,0.1832
1335671,57349.3030,i,22.7540,0.1890
1335671,57349.3050,z,22.4146,0.1540
1335671,57356.1680,g,23.5795,0.1579
1335671,57356.1700,r,22.6291,0.0571
1335671,57356.1720,i,22.6937,0.0624
1335671,57356.1740,z,22.6205,0.0712
1335671,57365.2450,g,25.0959,0.2756
1335671,57365.2470,r,23.0906,0.0520
1335671,57365.2490,i,22.9233,0.0535
1335671,57365.2520,z,23.0992,0.0753
1335671,57372.2260,r,23.5168,0.1248
1335671,57372.2280,i,23.4719,0.2437
1335671,57376.0620,z,22.6817,0.2749
1335671,57379.0780,i,23.3034,0.2020
1335671,57379.0810,z,23.4084,0.2128
1335671,57387.1810,r,23.9254,0.2202
1335671,57387.1830,i,23.7339,0.2133
1335671,57387.1850,z,23.5038,0.2053
1335671,57401.1290,z,23.9508,0.2365
1336150,57325.0120,r,24.3149,0.3479
1336150,57325.0140,i,23.9186,0.3387
1336150,57329.0280,g,23.8228,0.1410
1336150,57329.0310,r,23.8893,0.2387
1336150,57329.0330,i,23.4335,0.2165
1336150,57334.2240,g,23.6961,0.1535
1336150,57334.2260,r,23.0299,0.0911
1336150,57334.2280,i,22.9079,0.0974
1336150,57334.2310,z,22.6591,0.1094
1336150,57340.0630,g,23.4950,0.0962
1336150,57340.0660,r,22.9188,0.0718
1336150,57340.0680,i,22.8158,0.0904
1336150,57340.0700,z,22.7507,0.1151
1336150,57342.0210,g,23.5830,0.0995
1336150,57342.0240,r,22.9269,0.0738
1336150,57342.0280,z,22.9019,0.1569
1336150,57347.0790,r,22.8769,0.1562
1336150,57347.0810,i,22.8666,0.1284
1336150,57347.0840,z,22.9985,0.1556
1336150,57356.1200,g,24.7345,0.2704
1336150,57356.1220,r,23.5105,0.1046
1336150,57356.1250,i,23.3304,0.1214
1336150,57356.1270,z,23.3554,0.1414
1336150,57366.0390,g,24.7629,0.3177
1336150,57366.0410,r,24.2901,0.2375
1336150,57366.0430,i,23.5398,0.1657
1336150,57366.0460,z,23.2725,0.1740
1336150,57385.0990,z,23.7229,0.2966
1336453,57339.1170,g,22.0174,0.0356
1336453,57339.1200,r,22.0533,0.0603
1336453,57339.1220,i,22.2256,0.0820
1336453,57339.1250,z,22.6436,0.1443
1336453,57345.2270,g,20.7507,0.0111
1336453,57345.2290,r,20.8436,0.0164
1336453,57345.2310,i,20.9821,0.0270
1336453,57345.2340,z,21.2164,0.0503
1336453,57355.2100,g,20.3565,0.0169
1336453,57355.2120,r,20.3296,0.0136
1336453,57355.2140,i,20.6575,0.0177
1336453,57355.2170,z,21.1465,0.0283
1336453,57365.1070,g,20.7404,0.0070
1336453,57365.1100,r,20.5706,0.0068
1336453,57365.1120,i,20.9009,0.0117
1336453,57365.1150,z,21.5783,0.0248
1336453,57372.1000,g,21.2798,0.0169
1336453,57372.1020,r,20.9422,0.0145
1336453,57372.1040,i,21.3316,0.0245
1336453,57372.1070,z,22.0879,0.0614
1336453,57385.0640,g,22.5566,0.0394
1336453,57385.0670,r,21.4345,0.0156
1336453,57385.0690,i,21.4788,0.0247
1336453,57385.0710,z,21.9127,0.0428
1336453,57389.1090,g,22.7652,0.0610
1336453,57389.1110,r,21.6437,0.0250
1336453,57389.1130,i,21.5175,0.0363
1336453,57389.1160,z,21.7191,0.0541
1336453,57396.0960,g,23.2198,0.0829
1336453,57396.0990,r,21.8092,0.0317
1336453,57396.1010,i,21.7599,0.0427
1336453,57396.1030,z,21.7934,0.0658
1336453,57403.0970,g,23.2479,0.1737
1336453,57403.0990,r,22.2364,0.0908
1336453,57403.1010,i,22.3160,0.0853
1336453,57403.1030,z,22.2938,0.0951
1336453,57428.0560,g,23.6691,0.1775
1336464,57339.1170,g,23.4791,0.1322
1336464,57339.1200,r,22.6541,0.1026
1336464,57339.1220,i,23.0887,0.1890
1336464,57339.1240,z,22.7193,0.1663
1336464,57345.2270,g,22.9552,0.0770
1336464,57345.2290,r,22.3650,0.0653
1336464,57345.2310,i,22.4688,0.1198
1336464,57345.2340,z,22.5600,0.1856
1336464,57355.2100,g,23.1518,0.2285
1336464,57355.2120,r,22.3548,0.0856
1336464,57355.2140,i,22.1502,0.0736
1336464,57355.2170,z,22.4262,0.1065
1336464,57365.1070,g,23.9199,0.1142
1336464,57365.1100,r,22.7968,0.0499
1336464,57365.1120,i,22.5107,0.0529
1336464,57365.1150,z,22.7571,0.0799
1336464,57372.1020,r,23.0271,0.0981
1336464,57372.1040,i,23.0738,0.1285
1336464,57372.1070,z,23.1786,0.1869
1336464,57385.0670,r,24.0710,0.1798
1336464,57385.0690,i,23.0516,0.1126
1336464,57385.0710,z,23.0266,0.1333
1336464,57389.1110,r,24.0689,0.2362
1336464,57389.1130,i,23.4288,0.2154
1336464,57389.1160,z,23.2110,0.2302
1336464,57396.0990,r,24.0924,0.2503
1336464,57396.1010,i,23.5583,0.2374
1336464,57396.1030,z,23.2219,0.2664
1336687,57331.0560,r,24.1071,0.2945
1336687,57331.0580,i,24.0561,0.3586
1336687,57339.1480,g,22.2855,0.0460
1336687,57339.1510,r,22.0165,0.0422
1336687,57339.1530,i,22.0564,0.0597
1336687,57339.1560,z,22.2729,0.0885
1336687,57345.0680,r,21.4959,0.1477
1336687,57345.0700,i,21.4650,0.1559
1336687,57345.0740,z,21.4848,0.2136
1336687,57346.0240,g,21.5360,0.0432
1336687,57346.0270,r,21.3107,0.0262
1336687,57346.0290,i,21.4183,0.0301
1336687,57346.0310,z,21.7770,0.0449
1336687,57356.0960,g,21.7403,0.0151
1336687,57356.0980,r,21.2266,0.0117
1336687,57356.1000,i,21.2788,0.0167
1336687,57356.1030,z,21.9374,0.0402
1336687,57366.0540,g,22.4940,0.0336
1336687,57366.0560,r,21.6262,0.0198
1336687,57366.0580,i,21.7936,0.0325
1336687,57366.0610,z,22.3901,0.0754
1336687,57373.0510,g,23.2723,0.1327
1336687,57373.0530,r,22.0251,0.0384
1336687,57373.0550,i,21.8461,0.0399
1336687,57373.0580,z,22.5332,0.0934
1336687,57385.1070,g,23.8415,0.2006
1336687,57385.1090,r,22.4785,0.0560
1336687,57385.1110,i,22.0719,0.0426
1336687,57385.1140,z,22.2736,0.0653
1336687,57389.0720,g,24.3310,0.2678
1336687,57389.0740,r,22.7292,0.0699
1336687,57389.0760,i,22.3725,0.0726
1336687,57389.0790,z,22.4064,0.1385
1336687,57396.0610,r,22.9387,0.0843
1336687,57396.0630,i,22.7926,0.1046
1336687,57396.0660,z,22.7001,0.1186
1336687,57403.0620,r,23.3814,0.2462
1336687,57403.0640,i,22.9924,0.1409
1336687,57403.0660,z,22.9044,0.1290
1336975,57302.3200,i,22.1952,0.2675
1336975,57303.1520,g,21.7236,0.2236
1336975,57304.1820,i,22.6568,0.2775
1336975,57304.1840,z,22.3684,0.2472
1336975,57332.0740,g,23.5297,0.3091
1336975,57339.2950,g,21.5882,0.0411
1336975,57339.2970,r,21.5891,0.0452
1336975,57339.3000,i,21.8754,0.1078
1336975,57339.3020,z,22.1454,0.1617
1336975,57345.3120,g,19.7751,0.0104
1336975,57345.3140,r,19.8048,0.0122
1336975,57345.3160,i,20.0465,0.0217
1336975,57345.3190,z,20.4661,0.0365
1336975,57355.2380,g,19.1624,0.0113
1336975,57355.2400,r,19.2005,0.0083
1336975,57355.2420,i,19.6133,0.0132
1336975,57355.2450,z,19.8815,0.0156
1336975,57365.1820,g,19.6163,0.0052
1336975,57365.1850,r,19.3549,0.0043
1336975,57365.1870,i,19.9174,0.0092
1336975,57365.1900,z,20.0161,0.0108
1336975,57372.2370,g,20.3293,0.0186
1336975,57372.2390,r,19.7289,0.0157
1336975,57372.2410,i,20.0592,0.0245
1336975,57375.0460,g,20.6831,0.0360
1336975,57375.0480,r,19.8388,0.0151
1336975,57375.0500,i,20.0167,0.0195
1336975,57375.0520,z,20.1233,0.0222
1336975,57385.1480,g,21.6768,0.0697
1336975,57385.1510,r,20.4711,0.0169
1336975,57385.1530,i,20.1935,0.0156
1336975,57385.1550,z,20.1386,0.0154
1336975,57389.1490,g,21.9914,0.0697
1336975,57389.1520,r,20.7155,0.0223
1336975,57389.1540,i,20.5411,0.0298
1336975,57389.1560,z,20.4953,0.0353
1336975,57394.1580,g,22.1580,0.0767
1336975,57394.1600,r,20.9184,0.0285
1336975,57394.1620,i,20.8640,0.0482
1336975,57394.1650,z,20.8011,0.0530
1336975,57401.1360,g,22.3987,0.0529
1336975,57401.1380,r,21.1426,0.0192
1336975,57401.1400,i,21.0918,0.0299
1336975,57401.1430,z,20.9861,0.0320
1336975,57408.0650,g,21.9287,0.2070
1336975,57408.0670,r,21.0110,0.0518
1336975,57408.0690,i,21.1647,0.0618
1336975,57408.0720,z,21.1948,0.0553
1336975,57425.1460,g,22.5350,0.1422
1336975,57425.1490,r,21.8993,0.0812
1336975,57425.1510,i,21.8399,0.1319
1336975,57425.1540,z,22.2608,0.2497
1337687,57339.2950,g,24.8052,0.3568
1337687,57339.2970,r,24.3920,0.3021
1337687,57345.3120,g,22.7320,0.0697
1337687,57345.3140,r,22.6764,0.0825
1337687,57345.3160,i,22.7633,0.1129
1337687,57345.3190,z,22.7656,0.1653
1337687,57355.2380,g,21.6135,0.0496
1337687,57355.2400,r,21.4961,0.0360
1337687,57355.2420,i,21.6573,0.0397
1337687,57355.2450,z,21.9892,0.0585
1337687,57365.1820,g,21.7129,0.0125
1337687,57365.1850,r,21.4158,0.0113
1337687,57365.1870,i,21.4979,0.0167
1337687,57365.1900,z,21.9371,0.0314
1337687,57372.2370,g,22.1984,0.0464
1337687,57372.2390,r,21.5685,0.0426
1337687,57372.2410,i,21.7066,0.0523
1337687,57375.0460,g,22.1682,0.0710
1337687,57375.0480,r,21.7371,0.0446
1337687,57375.0500,i,21.8185,0.0459
1337687,57375.0520,z,22.3115,0.0905
1337687,57385.1480,g,23.1117,0.1310
1337687,57385.1510,r,22.2321,0.0453
1337687,57385.1530,i,22.2776,0.0469
1337687,57385.1550,z,22.6517,0.0828
1337687,57389.1490,g,23.9053,0.1865
1337687,57389.1520,r,22.5796,0.0600
1337687,57389.1540,i,22.2168,0.0639
1337687,57389.1560,z,22.4988,0.1206
1337687,57394.1580,g,24.2403,0.2354
1337687,57394.1600,r,22.6680,0.0705
1337687,57394.1620,i,22.3416,0.0823
1337687,57394.1650,z,22.5907,0.1519
1337687,57401.1360,g,24.4765,0.1590
1337687,57401.1380,r,23.2936,0.0654
1337687,57401.1400,i,22.5948,0.0529
1337687,57401.1430,z,22.7177,0.0857
1337687,57408.0670,r,23.3240,0.2262
1337687,57408.0690,i,22.8957,0.1365
1337687,57408.0720,z,23.0209,0.1589
1337687,57425.1490,r,23.5726,0.1960
1337687,57425.1510,i,23.6212,0.3199
1337687,57660.2690,r,24.8715,0.3323
1339392,57356.1680,g,22.0614,0.0548
1339392,57356.1700,r,21.8008,0.0414
1339392,57356.1720,i,21.8072,0.0521
1339392,57356.1740,z,22.2402,0.0925
1339392,57365.2450,g,20.2835,0.0061
1339392,57365.2470,r,20.3818,0.0075
1339392,57365.2490,i,20.6221,0.0130
1339392,57365.2520,z,21.0170,0.0210
1339392,57372.2230,g,20.2548,0.0072
1339392,57372.2260,r,20.2367,0.0108
1339392,57372.2280,i,20.4295,0.0301
1339392,57372.2290,z,20.9257,0.0516
1339392,57376.0620,z,21.2367,0.1433
1339392,57379.0730,g,20.5436,0.0433
1339392,57379.0760,r,20.3726,0.0264
1339392,57379.0780,i,20.7143,0.0367
1339392,57379.0810,z,21.2365,0.0528
1339392,57387.1780,g,21.5666,0.0422
1339392,57387.1810,r,20.8621,0.0209
1339392,57387.1830,i,21.0527,0.0348
1339392,57387.1850,z,21.4241,0.0543
1339392,57394.1440,g,22.4852,0.0694
1339392,57394.1460,r,21.2212,0.0341
1339392,57394.1480,i,21.1675,0.0705
1339392,57394.1510,z,21.2705,0.0864
1339392,57401.1220,g,23.2035,0.0741
1339392,57401.1250,r,21.6533,0.0236
1339392,57401.1270,i,21.4876,0.0350
1339392,57401.1300,z,21.3464,0.0403
1339392,57408.0810,r,21.9404,0.1003
1339392,57408.0830,i,21.6774,0.0869
1339392,57408.0860,z,21.7069,0.0823
1339392,57426.1430,g,23.4703,0.2398
1339392,57426.1450,r,22.7154,0.1743
1339392,57426.1470,i,22.7441,0.3273
1339392,57426.1500,z,22.4243,0.3435
1343401,57379.0610,r,22.4964,0.2091
1343401,57379.0630,i,23.0913,0.3014
1343401,57379.0660,z,23.0956,0.2688
1343401,57388.0420,g,22.2000,0.0452
1343401,57388.0450,r,21.9122,0.0473
1343401,57388.0470,i,22.0054,0.0560
1343401,57388.0490,z,22.2239,0.1029
1343401,57395.0940,g,22.2920,0.0540
1343401,57395.0960,r,21.7483,0.0418
1343401,57395.0980,i,21.7586,0.0876
1343401,57395.1000,z,22.0494,0.1821
1343401,57402.0480,g,22.6117,0.0619
1343401,57402.0510,r,21.8707,0.0312
1343401,57402.0530,i,21.8715,0.0376
1343401,57402.0560,z,22.1712,0.0624
1343401,57427.0520,r,23.2785,0.2364
1343401,57427.0540,i,22.8995,0.2620
1343401,57427.0570,z,22.7845,0.2995
1343871,57372.1130,g,24.6862,0.3015
1343871,57372.1150,r,23.9599,0.1750
1343871,57372.1180,i,24.3333,0.3415
1343871,57372.1200,z,23.7717,0.2617
1343871,57385.0780,g,24.4638,0.1822
1343871,57385.0800,r,22.9304,0.0537
1343871,57385.0820,i,23.1510,0.0855
1343871,57385.0850,z,23.2818,0.1279
1343871,57394.0440,r,22.9806,0.0846
1343871,57394.0460,i,23.1073,0.1271
1343871,57394.0490,z,23.2439,0.1963
1343871,57401.0630,r,23.3375,0.0961
1343871,57401.0650,i,23.1991,0.1078
1343871,57401.0670,z,23.0152,0.1074
1343871,57408.0570,z,23.1765,0.2857
1344303,57385.0640,g,21.7254,0.0366
1344303,57385.0670,r,21.4511,0.0253
1344303,57385.0690,i,21.3409,0.0416
1344303,57385.0710,z,21.5749,0.0536
1344303,57389.1090,g,20.4479,0.0139
1344303,57389.1110,r,20.2794,0.0117
1344303,57389.1130,i,20.3101,0.0232
1344303,57389.1160,z,20.4445,0.0283
1344303,57396.0960,g,19.7263,0.0080
1344303,57396.0990,r,19.5280,0.0065
1344303,57396.1010,i,19.8258,0.0151
1344303,57396.1030,z,19.8417,0.0182
1344303,57403.0970,g,19.7345,0.0181
1344303,57403.0990,r,19.4772,0.0119
1344303,57403.1010,i,19.9306,0.0192
1344303,57403.1040,z,19.9585,0.0189
1344303,57428.0560,g,21.6145,0.0538
1344303,57645.2230,i,22.1090,0.3418
1344303,57688.1550,g,23.8973,0.3055
1346956,57394.1440,g,23.3097,0.0911
1346956,57394.1460,r,23.1676,0.1111
1346956,57394.1480,i,23.6829,0.3369
1346956,57394.1510,z,23.4483,0.3260
1346956,57401.1220,g,21.9060,0.0141
1346956,57401.1250,r,21.9381,0.0174
1346956,57401.1270,i,22.0376,0.0272
1346956,57401.1290,z,22.1415,0.0437
1346956,57408.0780,g,21.6383,0.0672
1346956,57408.0810,r,21.5964,0.0432
1346956,57408.0830,i,21.6026,0.0381
1346956,57408.0850,z,21.8822,0.0509
1346956,57426.1430,g,22.5135,0.0604
1346956,57426.1450,r,21.7345,0.0379
1346956,57426.1470,i,21.7727,0.0615
1346956,57426.1500,z,22.2480,0.1467
1368143,57614.2820,z,22.3679,0.0549
1368143,57614.3300,i,22.1439,0.0339
1368143,57614.3530,r,22.1725,0.0192
1368143,57614.3710,g,23.1454,0.0366
1368143,57624.2630,g,23.5959,0.3206
1368143,57625.2640,g,23.9361,0.3464
1368143,57625.2760,r,22.7741,0.2001
1368143,57625.3410,z,22.5941,0.0356
1368143,57626.2550,i,22.2949,0.0288
1368143,57631.2590,g,24.2328,0.1110
1368143,57631.2940,r,22.8276,0.0280
1368143,57631.3530,z,22.8919,0.0452
1368143,57633.2450,i,22.5879,0.0387
1368143,57636.2320,g,24.4877,0.1535
1368143,57636.2520,r,23.1998,0.0532
1368143,57636.2710,z,23.1785,0.0995
1368143,57637.2540,i,22.8476,0.0524
1368143,57642.3350,r,23.5609,0.0752
1368143,57642.3480,z,23.1084,0.0731
1368143,57643.2410,i,22.9789,0.0720
1368143,57645.2890,r,23.8847,0.2099
1368143,57645.3160,z,23.1181,0.0951
1368143,57645.3580,i,23.0778,0.0771
1368143,57653.2760,z,23.1496,0.0828
1368143,57655.1780,r,24.3885,0.1565
1368143,57655.1980,i,23.2756,0.0609
1368143,57660.1600,z,23.4148,0.0954
1368143,57660.3570,r,24.4135,0.1752
1368143,57662.1650,i,23.5898,0.0801
1368143,57664.1460,r,24.9770,0.2801
1368143,57664.1970,z,23.9081,0.1665
1368143,57669.1310,i,23.8013,0.1371
1368143,57671.1430,z,23.8875,0.1099
1368143,57673.3100,i,24.1065,0.2447
1368143,57681.2530,z,24.4823,0.3362
1368143,57681.2890,i,24.0194,0.1972
1368143,57686.2660,i,24.2815,0.2716
1368143,57687.1130,z,24.0136,0.3295
1368143,57694.0910,r,25.3490,0.3397
1368143,57694.1060,i,24.5066,0.2456
1368143,57701.1060,i,24.6518,0.2392
1368143,57709.0670,r,25.2627,0.2945
1368143,57714.0760,i,24.8275,0.3446
1368143,57718.1740,i,25.0871,0.3194
1368143,57730.0850,i,24.6394,0.2479
1368143,57740.0710,r,25.2860,0.2348
1368143,57740.0920,i,25.1631,0.2972
1368143,57747.0720,r,25.6844,0.3043
1368143,57747.0930,i,24.9207,0.2780
1368143,57773.0790,r,25.6922,0.3303
1368530,57624.2560,z,22.8014,0.3077
1368530,57625.3840,g,22.8300,0.0882
1368530,57625.3860,r,22.5444,0.0546
1368530,57625.3880,i,22.6378,0.0629
1368530,57625.3910,z,22.4243,0.0598
1368530,57629.2420,g,22.6763,0.0614
1368530,57629.2440,r,22.2217,0.0544
1368530,57629.2460,i,22.3932,0.0741
1368530,57629.2490,z,22.4074,0.0915
1368530,57633.3440,g,22.5345,0.0492
1368530,57633.3470,r,22.2744,0.0567
1368530,57633.3490,i,22.1616,0.0686
1368530,57633.3540,z,22.5828,0.1329
1368530,57637.2320,g,22.8767,0.0826
1368530,57637.2340,r,22.3452,0.0623
1368530,57637.2360,i,22.2500,0.0687
1368530,57637.2380,z,22.4805,0.1070
1368530,57643.2020,i,22.3212,0.1615
1368530,57643.2050,z,22.5403,0.2219
1368530,57644.2000,i,22.4816,0.2107
1368530,57644.2020,z,22.6014,0.3523
1368530,57645.1940,r,22.6745,0.2189
1368530,57645.1960,i,22.5136,0.1476
1368530,57645.2000,z,22.8037,0.2700
1368530,57646.1930,i,22.4376,0.1996
1368530,57653.1690,g,24.1574,0.1975
1368530,57653.1720,r,22.9112,0.0743
1368530,57653.1740,i,22.7554,0.0846
1368530,57653.1770,z,22.8398,0.1165
1368530,57657.2230,g,24.3114,0.3168
1368530,57657.2250,r,23.1888,0.1635
1368530,57657.2280,i,23.2453,0.2316
1368530,57657.2310,z,23.2057,0.2311
1368530,57662.3230,r,23.6746,0.1423
1368530,57662.3260,i,23.0357,0.1099
1368530,57662.3280,z,22.8918,0.1266
1368530,57669.1030,i,23.3690,0.2938
1368530,57669.1060,z,22.8183,0.1904
1368530,57671.1020,z,22.8046,0.1932
1368530,57686.0820,r,23.4246,0.2763
1368530,57708.0860,z,22.6540,0.3154
1368530,57714.1720,r,23.9911,0.2170
1371046,57614.2080,g,19.7490,0.0186
1371046,57614.2100,r,19.5524,0.0110
1371046,57614.2120,i,19.6914,0.0109
1371046,57614.2170,z,19.9262,0.0133
1371046,57623.2220,g,19.1887,0.0091
1371046,57623.2240,r,19.0046,0.0055
1371046,57623.2260,i,19.4255,0.0070
1371046,57623.2290,z,19.5475,0.0067
1371046,57627.3630,g,19.3083,0.0179
1371046,57627.3660,r,18.9539,0.0103
1371046,57627.3680,i,19.4297,0.0277
1371046,57627.3710,z,19.6131,0.0355
1371046,57629.2270,g,19.4554,0.0060
1371046,57629.2300,r,19.0553,0.0043
1371046,57629.2320,i,19.5749,0.0064
1371046,57629.2350,z,19.7180,0.0076
1371046,57633.2250,g,19.7879,0.0081
1371046,57633.2270,r,19.2569,0.0055
1371046,57633.2290,i,19.8835,0.0100
1371046,57633.2320,z,19.8200,0.0104
1371046,57637.2170,g,20.2004,0.0110
1371046,57637.2190,r,19.4341,0.0067
1371046,57637.2220,i,20.0035,0.0131
1371046,57637.2240,z,19.8224,0.0132
1371046,57641.0900,g,20.6148,0.0372
1371046,57641.0920,r,19.4911,0.0125
1371046,57641.0940,i,19.6969,0.0199
1371046,57641.0970,z,19.6302,0.0187
1371046,57642.1010,g,20.7408,0.0541
1371046,57642.1030,r,19.5881,0.0277
1371046,57642.1050,i,19.8807,0.0144
1371046,57642.1090,z,19.8020,0.0160
1371046,57645.0900,r,19.6971,0.0345
1371046,57645.0920,i,19.8727,0.0255
1371046,57645.0950,z,19.7819,0.0264
1371046,57653.0680,g,21.6426,0.0334
1371046,57653.0700,r,20.0545,0.0098
1371046,57653.0720,i,19.9683,0.0107
1371046,57653.0750,z,19.9575,0.0116
1371046,57657.2080,g,21.8027,0.0374
1371046,57657.2110,r,20.3280,0.0126
1371046,57657.2130,i,20.2783,0.0170
1371046,57657.2160,z,20.2122,0.0196
1371046,57662.2390,g,21.9320,0.0354
1371046,57662.2410,r,20.5838,0.0128
1371046,57662.2430,i,20.6279,0.0166
1371046,57662.2490,z,20.5955,0.0174
1371046,57666.0350,g,22.1944,0.0611
1371046,57666.0370,r,20.7287,0.0194
1371046,57666.0400,i,20.8528,0.0292
1371046,57666.0450,z,20.7871,0.0330
1371046,57671.0070,g,22.1854,0.1036
1371046,57671.0100,r,20.8848,0.0259
1371046,57671.0120,i,20.9724,0.0303
1371046,57671.0170,z,21.1505,0.0385
1371046,57680.0160,g,21.5338,0.0586
1371046,57680.0190,r,20.9753,0.0393
1371046,57680.0210,i,20.9304,0.0585
1371046,57680.0240,z,21.1604,0.0802
1371046,57681.0150,g,21.5076,0.0580
1371046,57681.0170,r,20.9256,0.0400
1371046,57681.0190,i,20.9697,0.0572
1371046,57681.0210,z,21.2500,0.0804
1371046,57682.0160,g,22.1632,0.0743
1371046,57682.0190,r,21.1803,0.0390
1371046,57682.0210,i,21.3659,0.0668
1371046,57682.0260,z,21.5124,0.0794
1371046,57686.0200,g,22.3395,0.0741
1371046,57686.0230,r,21.2325,0.0413
1371046,57686.0250,i,21.4276,0.0794
1371046,57686.0280,z,21.6879,0.1158
1371046,57694.0250,g,22.5739,0.0603
1371046,57694.0290,i,21.7736,0.0480
1371046,57694.0350,z,22.1030,0.0781
1371046,57701.0390,g,22.3384,0.1504
1371046,57701.0420,r,21.8174,0.0719
1371046,57701.0440,i,22.0625,0.0892
1371046,57701.0490,z,22.3326,0.1264
1371046,57708.0630,g,22.4164,0.1981
1371046,57708.0650,r,21.9354,0.0817
1371046,57708.0670,i,22.3168,0.1069
1371046,57708.0730,z,22.8763,0.1786
1371046,57714.0570,g,22.7452,0.0764
1371046,57714.0590,r,22.0418,0.0481
1371046,57714.0610,i,22.4209,0.0901
1371046,57714.0660,z,22.9911,0.2136
1371046,57718.0420,g,22.4763,0.0924
1371046,57718.0440,r,22.0979,0.0670
1371046,57718.0460,i,22.3418,0.1034
1371046,57718.0520,z,23.1324,0.2545
1371046,57719.0450,g,22.7680,0.0861
1371046,57719.0480,r,22.1974,0.0535
1371046,57719.0500,i,22.5373,0.1037
1371046,57719.0520,z,23.0356,0.1922
1371046,57723.1300,g,22.6964,0.0979
1371046,57723.1320,r,22.4416,0.0877
1371046,57723.1340,i,22.6573,0.1751
1371046,57723.1400,z,22.9347,0.2035
1371046,57730.0530,g,22.8794,0.2006
1371046,57730.0550,r,22.5890,0.1492
1371046,57730.0570,i,23.1481,0.2418
1371046,57730.0630,z,23.5607,0.3023
1371046,57740.0570,g,22.9015,0.0680
1371046,57740.0590,r,22.8611,0.0687
1371046,57740.0610,i,23.0663,0.1032
1371046,57740.0640,z,23.4214,0.1645
1371046,57747.0570,g,23.0293,0.0816
1371046,57747.0590,r,22.9454,0.0811
1371046,57747.0610,i,23.3804,0.1627
1371046,57747.0630,z,23.7369,0.2755
1371046,57752.0590,g,23.0113,0.1116
1371046,57752.0610,r,23.1369,0.1456
1371046,57752.0640,i,23.4346,0.2585
1371046,57760.0500,g,23.0497,0.3001
1371046,57760.0530,r,23.4274,0.3271
1371046,57760.0550,i,23.3007,0.2752
1371046,57773.0460,g,23.3528,0.2149
1371046,57773.0490,r,23.4555,0.1814
1371046,57773.0510,i,23.9775,0.3326
1435067,57645.0920,i,22.5426,0.2622
1435067,57653.0680,g,22.9403,0.0564
1435067,57653.0700,r,22.4988,0.0568
1435067,57653.0720,i,22.6880,0.0961
1435067,57653.0750,z,22.5055,0.1046
1435067,57657.2080,g,22.7197,0.0485
1435067,57657.2110,r,22.2517,0.0511
1435067,57657.2130,i,22.3601,0.0930
1435067,57657.2160,z,22.5627,0.1543
1435067,57662.2390,g,22.8227,0.0464
1435067,57662.2410,r,22.2491,0.0401
1435067,57662.2430,i,22.2943,0.0632
